clause_id,source_doc,domain,raw_text,word_count,pattern_label
C01121,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,Specific information disclosed as part of the Confidential Information shall not be deemed to be in the public domain or in the prior possession of Consultant merely because it is encompassed or contemplated by more general information in the public domain or in the prior possession of the Consultant,49,spacy_sentence
C01122,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,Failure to mark any of the Confidential Information as confidential or proprietary shall not affect its status as Confidential Information under the terms of this Agreement,26,spacy_sentence
C01123,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,"Consultant shall keep all Confidential Information confidential, and Consultant shall not disclose, disseminate, publish, reproduce or use Confidential Information except to perform the Services. If Consultant is required by judicial or administrative process to disclose Confidential Information, Consultant shall promptly notify Aduro to allow Aduro a reasonable time to oppose such process and Consultant shall reasonably cooperate in Aduro's efforts",60,lettered_subclause
C01124,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,"On Aduro's request, or upon the termination or expiration of this Agreement, Consultant shall immediately: (i) stop using Confidential Information; (ii) return all materials provided by Aduro to Consultant that contain Confidential Information, except for one copy that may be retained by Consultant's legal counsel to confirm compliance with the obligations under this Agreement; (iii) destroy all copies of Confidential Information in any form including Confidential Information contained in computer memory or data storage apparatus or materials prepared by or for Consultant; and (iv) provide a written warranty to Aduro that Consultant has taken all the actions described in the foregoing Subparagraphs 4(c)(i-iii)",103,lettered_subclause
C01125,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,Any breach of this Paragraph 4 by an employee or agent of Consultant shall be deemed to be a breach by Consultant,22,lettered_subclause
C01126,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,Independent Contractor. Consultant's relationship to Aduro shall be that of an independent contractor. Consultant shall be responsible for the timely payment of his or her own self-employment and income taxes. Neither party shall have any authority to bind the other,40,numbered_clause
C01127,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,"Nonsolicitation. From the Effective Date and for twelve (12) months after the termination of this Agreement (the ""Restricted Period""), Consultant shall not, without Aduro's prior written consent, directly or indirectly, solicit or encourage any employee or contractor of Aduro or its affiliates to terminate employment with, or cease providing Services to, Aduro or its affiliates. In the event of a breach of this Paragraph 7 by Consultant, Aduro shall be entitled to entry of injunctive relief. Such injunctive remedy shall be nonexclusive and shall be in addition to any and all other remedies which may be available to it at law or in equity, including without limitation, the recovery of direct, indirect, incidental, consequential and/or punitive damages",117,numbered_clause
C01128,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,Consultant is not subject to any other agreement that Consultant will violate by signing this Agreement,16,lettered_subclause
C01129,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,"Consultant has and shall continue to have the knowledge, experience, qualifications and required skill to perform, and shall perform, the Services in a professional manner",25,lettered_subclause
C01130,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,"Material Non-Public Information. Consultant may have access to, or learn, ""material non-public information"" about Aduro or companies working with Aduro during the course of performing Services under this Agreement. Consultant acknowledges that it is illegal to buy or sell Aduro's stock or the stock of companies working with Aduro, on the basis of ""material non-public information."" It is also illegal to pass such information on to others who use it to buy or sell Aduro stock. Consultant is subject to and will comply with Aduro's Insider Trading and Trading Window Policy",91,numbered_clause
C01131,"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING_AGR",legal,By: /s/ Stephen T. Isaacs By: /s/ Andrea van Elsas Name: Stephen T. Isaacs Name: Andrea van Elsas Title: President and Chief Executive Officer Title: Chief Scientific Officer,28,paragraph
C01132,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"B. AIRSOPURE has developed a system for the establishment, development and operation of sales centers (""AIRSOPURE Center(s)"" or ""Center(s)"") for the sale and servicing of AIRSOPURE's exclusive line of Products using the service mark ""AIRSOPURE"" and other trademarks, service marks (including but not limited to, ""The Essence of Clean Air""), logos and identifying features designated from time to time by AIRSOPURE (the ""Licensed Marks"") and using AIRSOPURE's distinctive methods for establishing and operating AIRSOPURE Centers",75,spacy_sentence
C01133,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,C. You desire to establish an AIRSOPURE Center to be located in the following geographic area,16,paragraph
C01134,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"(the ""Exclusive Territory""), and AIRSOPURE desires to grant You the right to operate an AIRSOPURE Center at such location under the terms and conditions contained in this Agreement",28,paragraph
C01135,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"NOW, THEREFORE, in consideration of the mutual rights, covenants and obligations set forth herein, the Parties agree as follows",19,paragraph
C01136,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"AIRSOPURE hereby grants to You the exclusive right to solicit customers for the Products by direct mail advertising, or other approved means, but not including the World Wide Web (Internet) nor by printed catalogues, in",35,numbered_clause
C01137,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,the Exclusive Territory described above and in Exhibit A. Other AIRSOPURE franchisees will not be permitted to solicit customers for Products by advertising in Your Exclusive Territory,27,spacy_sentence
C01138,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Likewise, You may not target or solicit customers for Products by advertising in other Franchisees respective Exclusive Territories",18,spacy_sentence
C01139,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You shall not purposely solicit sales and service to customers located outside Your Exclusive Territory, provided such activity in not within an assigned Exclusive Territory",25,spacy_sentence
C01140,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You have been granted an exclusive trade area by this Agreement,11,spacy_sentence
C01141,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,The term of this Agreement shall be for 10 years commencing on the date of execution of this Agreement by AIRSOPURE,21,numbered_clause
C01142,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"At the expiration of the term or any renewal term hereof, You may, at its option, renew the Franchise granted hereunder for 2 additional terms of 10 years each on the following terms and conditions",35,numbered_clause
C01143,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,A. You shall give AIRSOPURE notice in writing of Your election to renew this Agreement at least 3 months prior to the expiration of the then-current term,27,paragraph
C01144,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"B. You shall not be in default of any provision of this Agreement or amendment hereto, including without limitation all payment obligations to AIRSOPURE and its affiliates",27,paragraph
C01145,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"C. As a condition of renewal of the Franchise, You agree to execute AIRSOPURE's then-current form of franchise agreement and to comply fully with all terms and conditions thereof, and to pay AIRSOPURE the then-current renewal fee, which is presently $1,000.00",41,spacy_sentence
C01146,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You understand that AIRSOPURE may revise its franchise agreement for any renewal term, at AIRSOPURE's sole discretion, including without limitation to increase the royalty fees or other fees payable by You or to require other obligations of franchisees",38,spacy_sentence
C01147,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,D. You shall meet AIRSOPURE's then-current qualifications and training requirements,10,paragraph
C01148,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. You shall execute a general release in a form prescribed by AIRSOPURE releasing AIRSOPURE and its affiliates, directors, officers, employees and agents from all known and unknown claims and liabilities to the extent permitted by state and federal law",40,paragraph
C01149,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. You may be required, at AIRSOPURE's sole discretion, to upgrade or remodel Your AIRSOPURE Center to conform to AIRSOPURE's then-current specifications and standards as specified in AIRSOPURE's Operating Manual of otherwise in writing, provided such upgrade or remodel is reasonable in terms of cost and implementation schedule",48,spacy_sentence
C01150,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"A. You shall pay to AIRSOPURE an initial franchise fee of $25,000.00 upon execution of this Agreement",17,spacy_sentence
C01151,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You agree that the initial franchise fee represents payment for the initial grant of the Franchise rights and license granted herein, shall be fully earned upon execution of this Agreement, and the said fee will not be refunded under any circumstances unless otherwise specifically set forth herein",47,spacy_sentence
C01152,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You must find a suitable Center site within 90 days of signing the Franchise Agreement, unless we mutually agree otherwise",20,spacy_sentence
C01153,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"If we cannot agree on a Center location, within 4 months, we may a) extend your search time, b) exchange your territory, or c) terminate your Franchise and refund up to 70% of your Franchise Fee, at our sole discretion",40,spacy_sentence
C01154,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. You shall pay to AIRSOPURE a continuing non-refundable royalty fee on a monthly basis of,16,paragraph
C01155,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"5% of Your total monthly gross sales, as defined below. This fee is due by the 7th of the month for the preceding month",24,paragraph
C01156,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"C. You shall account to AIRSOPURE for Your continuing non-refundable local advertising fee of 2% of Your total monthly gross sales, which You must spend on the promotion of Your Center",31,spacy_sentence
C01157,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,This accounting is due by the 7th of the month for the preceding month,14,spacy_sentence
C01158,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"D. You shall pay to AIRSOPURE a continuing non-refundable Advertising Fund fee of 2% of Your total monthly gross sales, beginning January 1, 2001, or later at our sole option, as described in Section 10 hereof",36,spacy_sentence
C01159,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,This fee will be due by the 7th of the month for the preceding month,15,spacy_sentence
C01160,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. ""Gross sales"" as used in this Section 3.01 shall mean the amount of gross revenues received by You from all sources, including without limitation sales of Products, services or other merchandise of every kind or nature from, at or in connection with the operation of the AIRSOPURE Center granted herein, excluding state, federal or local sales taxes collected from customers and paid to the appropriate taxing authority",68,spacy_sentence
C01161,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. Fees payable under Paragraphs 3.01.B and 3.01.D above shall be due and payable monthly by the seventh day of each month, based on Your gross sales of the previous month",31,spacy_sentence
C01162,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Delinquent fees shall bear interest at a rate of the lower of: (i) one and one-half percent (1.5%) per month, or (ii) the maximum rate permitted by applicable law",29,spacy_sentence
C01163,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"A. Following receipt in writing from You of a request for approval of at least 3 possible locations as the Authorized Location for the Franchise, AIRSOPURE will promptly evaluate such locations and notify You in writing of its approval or rejection of such location(s) within 7 working days",48,spacy_sentence
C01164,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. Provide You with AIRSOPURE's specifications and requirements or other assistance deemed necessary by AIRSOPURE to assist You in opening the Center,22,paragraph
C01165,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,C. Provide an initial training program for 2 people to be designated by You as described in AIRSOPURE's Operations Manual,20,paragraph
C01166,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"D. Provide one copy, on loan to You, of AIRSOPURE's Operations Manual as described in Section 8 hereof for use solely in connection with operation of the",27,paragraph
C01167,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,E. Sell to You an opening order of Products for resale or lease at the Franchise as described in Paragraph 6.01 below,22,paragraph
C01168,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,A. Provide daily consultation by telephone as reasonably requested by You during the first two weeks of operation of the AIRSOPURE Center Franchise,23,paragraph
C01169,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. Provide continuing general advisory assistance as deemed necessary by AIRSOPURE regarding the operation and advertising of the Franchise,19,paragraph
C01170,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"C. Provide updates, revisions and amendments to the AIRSOPURE Operating Manual and system as AIRSOPURE may from time to time deem necessary or desirable",24,paragraph
C01171,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,D. Fill Your orders for Products for resale at the Franchise in accordance with Section 6 below,17,paragraph
C01172,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. Provide training programs or seminars as AIRSOPURE may, from time to time in its sole discretion, deem appropriate",19,spacy_sentence
C01173,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"AIRSOPURE's training programs for franchisees is described in AIRSOPURE's Operations Manual, and is subject to change at any time in AIRSOPURE's sole",22,spacy_sentence
C01174,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. AIRSOPURE may, from time to time at its sole discretion, provide test customers or store visits by AIRSOPURE representatives to evaluate Your methods of operation and compliance with AIRSOPURE's standards and specifications",33,paragraph
C01175,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You shall: A. You must find a suitable Center site within 90 days of signing the Franchise Agreement, unless we mutually agree otherwise, and attend (or if You are a corporation, Your majority shareholder will attend or Your Operating Principal or manager and one other employee) and successfully complete to AIRSOPURE's reasonable satisfaction AIRSOPURE's initial training program within 90 DAYS following execution of this Agreement",65,numbered_clause
C01176,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"B. Obtain all federal, state and local business licenses, permits, certifications and bonds required for lawful operation of the Franchise and certify in writing to AIRSOPURE prior to opening that all such requirements have been obtained",36,paragraph
C01177,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,C. Attend (with Your manager) and complete to AIRSOPURE's reasonable satisfaction such continuing training or educational programs as AIRSOPURE may from time to time require in writing,27,spacy_sentence
C01178,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"AIRSOPURE will not charge You for the training programs, but You shall be responsible for the costs of meals, lodging, travel and all other expenses incurred by You or Your employees in attending such programs",35,spacy_sentence
C01179,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,D. Actively promote AIRSOPURE's Products and services and exert Your best efforts to fully develop and maximize the market for AIRSOPURE's Products and services in Your Exclusive Territory,28,paragraph
C01180,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. Devote Your full time (or if You are a corporation, designate a manager) to oversee the management and operation of the Center",23,paragraph
C01181,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,F. Purchase and maintain and adequate supply for use in connection with the operation of the Franchise Business various copyrighted materials and forms which are the proprietary property of AIRSOPURE and which are an integral part of AIRSOPURE's system franchised hereunder,41,spacy_sentence
C01182,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Other supplies and equipment necessary for operation of the Center may be purchased from third Party suppliers who meet AIRSOPURE's standards and specifications and have been approved in writing by AIRSOPURE in accordance with the procedures set forth in AIRSOPURE's Operating Manual, which may be amended from time to time by AIRSOPURE at its sole discretion",56,spacy_sentence
C01183,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,G. Purchase Products from AIRSOPURE for resale to customers in the Exclusive Territory in accordance with Section 6 below,19,paragraph
C01184,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"H. Comply with all federal, state and local health and safety laws, rules and standards applicable to operation of the Franchise",21,spacy_sentence
C01185,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You will forward copies of all notices of non-compliance by the Franchise with any law, rule, regulation or ordinance to AIRSOPURE within three days from receipt thereof accompanied by a summary of action You will take to comply",38,spacy_sentence
C01186,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"I. Maintain adequate working capital to operate the Franchise in accordance with the AIRSOPURE Operations Manual, as such may be amended by AIRSOPURE from time to time",27,paragraph
C01187,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"J. Operate the Franchise in strict conformance with AIRSOPURE's policies, procedures, standards and specifications as may be prescribed by AIRSOPURE from time to time in the Operations Manual or otherwise in writing, including without limitation all changes specified by AIRSOPURE to its system or Products",45,spacy_sentence
C01188,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"right to alter or change its Licensed Marks, logos or trade dress at any time, and You agree to use such Licensed Marks, logos or trade dress as specified from time to time by AIRSOPURE promptly upon receipt of notice in writing from AIRSOPURE",44,spacy_sentence
C01189,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,L. Maintain and supply to third Parties upon request information to be supplied by AIRSOPURE regarding the availability of franchises,20,paragraph
C01190,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"M. Provide AIRSOPURE and its representatives with unlimited access to FRANCHISEE'S offices or its AIRSOPURE Center (personal residence excluded), including Your books, computer system (for sales and products only, unless we are auditing You) and records of the Franchise, during normal business hours for purposes of conducting inspections to fully examine and evaluate Your methods of doing business, including interviews with Your employees and customers",65,spacy_sentence
C01191,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"N. You acknowledge and agree that such inspections and evaluations are necessary for AIRSOPURE to insure the maintenance of its quality standards, and You agree to fully cooperate with any reasonable request by AIRSOPURE in connection with such inspections and evaluations",41,spacy_sentence
C01192,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"O. Diligently and immediately take such steps as are deemed reasonably necessary by AIRSOPURE to correct any deficiencies detected by AIRSOPURE in Your adherence to AIRSOPURE's operating policies, procedures, standards and specifications",32,paragraph
C01193,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"P. In the event You are a corporation, comply with the following",12,paragraph
C01194,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You will provide in Your Articles of Incorporation that Your sole corporate purpose is the operation of the Franchise,19,numbered_clause
C01195,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,Every certificate for shares of stock in the corporation will include the following legend printed thereon if sole purpose of the corporation is to own and operate franchised business,29,numbered_clause
C01196,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"""THE TRANSFER, PLEDGE OR ASSIGNMENT OF THE SHARES REPRESENTED BY THIS CERTIFICATE IS SUBJECT TO THE TERMS AND RESTRICTIONS CONTAINED IN A FRANCHISE AGREEMENT BETWEEN THE HOLDER OF THESE SHARES AND AIRSOPURE FRANCHISE GROUP, INC.""",35,paragraph
C01197,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You agree to comply with the restrictions on transfer of ownership of the corporation set forth in Section 12.02 below,20,numbered_clause
C01198,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You will provide AIRSOPURE, prior to the opening of the Franchise, with copies of Your Articles of Incorporation, Bylaws and other governing documents, including all amendments thereto, and a copy of the resolutions by Your Board of Directors authorizing execution of this Agreement, certified by the Secretary of the corporation",50,numbered_clause
C01199,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You will provide AIRSOPURE with a current list of shareholders and will update such list from time to time as the list changes,23,numbered_clause
C01200,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"Each shareholder of the corporation (if sole corporate purpose is the franchise), will execute a personal guarantee of Your performance under this Agreement and all amounts owed by You to AIRSOPURE in the form of attached Exhibit B",38,numbered_clause
C01201,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"The Parties recognize the importance of fully developing the market for Products in the Exclusive Territory, and a substantial part of the consideration for and inducement to AIRSOPURE to enter into this Agreement is Your agreement to devote Your best efforts to market, sell and support Products to customers located in Your Exclusive Territory",54,spacy_sentence
C01202,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You agree to concentrate Your marketing efforts to customers located in Your Territory, and You agree not to advertise the Products using media or publications whose primary coverage area is outside Your Exclusive Territory",34,spacy_sentence
C01203,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"R. You may relocate Your Center at Your sole expense, within Your Exclusive Territory, provided You give us written notification at least 30 days prior to relocation stating the reasons for such a move",34,paragraph
C01204,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You will purchase from AIRSOPURE and AIRSOPURE will sell to You for resale or lease at the Center to customers in the Exclusive Territory an opening order of Products having an aggregate cost to You of from $5,000.00 to $10,000.00, by mutual agreement, based on market conditions. Such purchase must be consummated in its entirety before You open Your Center, unless AIRSOPURE agrees in writing to extend such time period",70,numbered_clause
C01205,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"After the opening order contemplated by the preceding Paragraph, You will from time to time place orders for Products with AIRSOPURE on the following basis",25,numbered_clause
C01206,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"A. All orders for Products shall be accompanied by payment, unless at AIRSOPURE's sole discretion, other payment terms are permitted",20,paragraph
C01207,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. All orders will be shipped freight collect unless freight is paid in advance by You,16,paragraph
C01208,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,C. You will pay the prices then prevailing at the time AIRSOPURE receives each order. Such prices are subject to change at any time by AIRSOPURE,26,paragraph
C01209,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,D. All merchandise will be shipped to You at the Center for resale to customers,15,paragraph
C01210,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,You will sell Products only to end-user customers and not for resale,12,spacy_sentence
C01211,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You will not sell or lease Products at any location other than within Your Exclusive Territory, engage in mail order sales of Products or supply Products to others for resale or lease at any other location",36,spacy_sentence
C01212,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. All orders for Products are subject to availability. In the event any Product is in short supply, AIRSOPURE shall have the right to allocate such Product on an equitable basis",31,paragraph
C01213,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. You will not modify the Products, and You will not offer or carry any products or services other than AIRSOPURE's Products and services specified by AIRSOPURE without written approval from AIRSOPURE",32,paragraph
C01214,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"G. Notwithstanding nationally advertised prices by AIRSOPURE, You may resell Products purchased under this Agreement at prices set by You",20,spacy_sentence
C01215,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"A. AIRSOPURE is the owner of all right, title and interest in and to the Licensed Marks or has the right and license to use and grant a license to You to use the said Licensed Marks",37,paragraph
C01216,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. AIRSOPURE will take all steps reasonably necessary to preserve and protect the ownership and validity in and to the Licensed Marks,22,paragraph
C01217,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"With respect to Your licensed use of the Licensed Marks pursuant to this Agreement, You agree that",17,numbered_clause
C01218,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,A. You shall use only the Licensed Marks designated by AIRSOPURE and shall use them only in the manner authorized and permitted by AIRSOPURE,24,paragraph
C01219,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. You shall use the Licensed Marks only for the operation of the Franchise at the Authorized Location,18,paragraph
C01220,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"C. During the term of this Agreement, You shall identify Yourself as the owner of the Franchise in conjunction with any use of the Licensed Marks, including, but not limited to, on invoices, order forms, receipts, business cards, contracts and at such conspicuous locations on the Center's premises or in the field as AIRSOPURE may specify",56,spacy_sentence
C01221,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"The identification shall be in a form which specifies Your name, followed by the term ""Independent Franchise Owner"" or such other identification as shall be approved by AIRSOPURE",28,spacy_sentence
C01222,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"D. You shall not use the Licensed Marks to incur any obligation or indebtedness on behalf of AIRSOPURE, and You shall not represent that Your Center is owned, operated by or affiliated with AIRSOPURE other than as a franchisee",39,paragraph
C01223,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. You shall not use the Licensed Marks as part of Your corporate or other legal name, without the prior written consent of AIRSOPURE",24,paragraph
C01224,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. You shall file an assumed name registration, and shall execute any documents deemed necessary by AIRSOPURE to obtain protection for the Licensed Marks or to maintain their continued validity and enforceability",32,paragraph
C01225,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"A. As between the Parties hereto, AIRSOPURE, by its trademark License Agreement with Airsopure, Inc. is the licensor of all right, title and interest in and to the Licensed Marks and the goodwill associated with and symbolized by them",39,paragraph
C01226,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,B. You shall not directly or indirectly contest the validity of the ownership of the Licensed Marks,17,paragraph
C01227,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,C. Your use of the Licensed Marks pursuant to this Agreement does not give You any ownership interest or other interest in or to the Licensed Marks,27,paragraph
C01228,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"D. Any and all goodwill arising from Your use of the Licensed Marks in the Franchise under AIRSOPURE's system shall inure solely and exclusively to the benefit of AIRSOPURE, and upon expiration or termination of this Agreement and the Franchise herein granted, no monetary amount shall be assigned as attributable to any goodwill associated with Your use of the Licensed Marks",61,spacy_sentence
C01229,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"E. The right and license to use the Licensed Marks granted hereunder to You is nonexclusive, and AIRSOPURE may use and grant franchises to others to use the Licensed Marks in any manner except as expressly provided otherwise herein",39,paragraph
C01230,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"F. AIRSOPURE reserves the right to substitute different Licensed Marks for use in identifying the System and the businesses operating thereunder, and You agree to comply with AIRSOPURE's requirements relating thereto",31,paragraph
C01231,AIRTECHINTERNATIONALGROUPINC_05_08_2000-EX-10.4-FR,legal,"You shall promptly notify AIRSOPURE of any unauthorized use of the Licensed Marks or marks confusingly similar thereto, any challenge to the validity of the Licensed Marks, or any challenge to AIRSOPURE's ownership of, or Your right to use, the Licensed Marks. You acknowledge that AIRSOPURE has the sole right to direct and control any administrative proceeding or litigation involving the Licensed Marks, including any settlement thereof. AIRSOPURE has the right, but not the obligation, to take action against uses by others that may constitute infringement of the Licensed Marks",90,numbered_clause
